,epsilon,BASE_WEIGHT,pattern_weight,distocenterpc,wdispc,nodessimpc,pc_node_num,DTWpc,Eucpc_corr,PCDpc,Pearson_ori,Pearson_pc,ndcgpc,diffpc,Eucpc,reldiffpc,distocenterpriv,wdispriv,nodessimpriv,priv_node_num,cluster_dis_diff,cluster_real_node_num,DTWpriv,Eucpriv_corr,PCDpriv,Pearson_priv,ndcgpriv,diffpriv,Eucpriv,reldiffpriv
61,10.0,60.0,"(3, 1, 2)",180777.2678096757,844.1228608186152,0.5596330275229358,297.0,133.0,66.24198064671678,0.23854859545462703,-0.964929408076598,-0.726380812621971,0.9999999999999999,192.0,144.1735065814798,68.31671461967272,205008.83477732795,268.8809518353231,-0.10321100917431192,650.0,24231.566967652267,76.0,281.0,144.69968901141425,1.5523554131139279,0.5874260050373299,0.9999999999999999,481.0,319.13163428278307,142.05205898219745
62,10.0,60.0,"(3, 1, 2)",200721.11445644684,428.18120296045686,0.5642201834862386,458.0,105.0,51.93264869039514,0.12583696865296445,-0.964929408076598,-0.8390924394236335,0.9999999999999999,190.0,122.09013064126027,53.91058262902356,206790.785061218,356.4917980527544,-0.05275229357798161,662.0,6069.670604771149,76.0,219.0,139.97142565538152,0.8820350300217099,-0.08289437805488806,0.8992729294635202,459.0,319.491783931919,142.48916561769465
63,10.0,60.0,"(3, 1, 2)",193074.47586266996,396.5461129965892,0.6032110091743119,453.0,153.0,67.10439627923047,0.28725841257398366,-0.964929408076598,-0.6776709955026143,0.9999999999999999,189.0,133.60014970051492,58.915392914943354,206825.7337962963,324.2986301105643,-0.07798165137614688,648.0,13751.25793362633,76.0,331.0,163.50229356189473,1.6767780846104963,0.7118486765338983,0.6798657425322026,470.0,339.9499963229887,157.87326919618775
64,10.0,60.0,"(3, 1, 2)",161534.29506044695,436.7595095263757,0.6559633027522935,431.0,58.0,28.0,0.017798967139680433,-0.964929408076598,-0.9471304409369176,0.9999999999999999,186.0,136.63088962602856,65.29607984175507,199270.97518269153,274.08965146277825,-0.20871559633027514,641.0,37736.68012224458,76.0,229.0,125.66224572241258,1.097922170398207,0.13299276232160898,0.8992729294635202,527.0,343.0699637100281,146.27638913864413
65,10.0,60.0,"(3, 2, 1)",202824.76540221792,279.1800891869083,0.029816513761467878,598.0,207.0,125.3435279541788,0.6992087708293755,-0.964929408076598,-0.26572063724722245,0.8992729294635202,423.0,294.59972844522446,129.44497392555297,205737.35422015408,296.57293431092006,-0.04357798165137616,656.0,2912.5888179361646,76.0,287.0,155.13542471015444,1.5936205987580152,0.6286911906814172,0.9999999999999999,455.0,296.59905596613083,130.522522927531
66,10.0,60.0,"(3, 2, 1)",186950.10132848195,643.9762003748035,0.5458715596330275,311.0,125.0,62.76145313805282,0.22453168024863668,-0.964929408076598,-0.7403977278279613,0.9999999999999999,198.0,150.66519173319364,71.3235928789786,205008.83477732795,268.8809518353231,-0.10321100917431192,650.0,18058.733448846004,76.0,281.0,144.69968901141425,1.5523554131139279,0.5874260050373299,0.9999999999999999,481.0,319.13163428278307,142.05205898219745
67,10.0,60.0,"(3, 2, 1)",200721.11445644684,428.18120296045686,0.5642201834862386,458.0,105.0,51.93264869039514,0.12583696865296445,-0.964929408076598,-0.8390924394236335,0.9999999999999999,190.0,122.09013064126027,53.91058262902356,206790.785061218,356.4917980527544,-0.05275229357798161,662.0,6069.670604771149,76.0,219.0,139.97142565538152,0.8820350300217099,-0.08289437805488806,0.8992729294635202,459.0,319.491783931919,142.48916561769465
68,10.0,60.0,"(3, 2, 1)",193074.47586266996,396.5461129965892,0.6032110091743119,453.0,153.0,67.10439627923047,0.28725841257398366,-0.964929408076598,-0.6776709955026143,0.9999999999999999,189.0,133.60014970051492,58.915392914943354,206825.7337962963,324.2986301105643,-0.07798165137614688,648.0,13751.25793362633,76.0,331.0,163.50229356189473,1.6767780846104963,0.7118486765338983,0.6798657425322026,470.0,339.9499963229887,157.87326919618775
69,10.0,60.0,"(3, 2, 1)",204996.637305473,269.9278005457001,0.01834862385321101,602.0,237.0,124.00806425390246,1.024743852656974,-0.964929408076598,0.05981444458037602,0.9425461421665517,428.0,301.7979456523851,142.24280704909188,199270.97518269153,274.08965146277825,-0.20871559633027514,641.0,5725.662122781476,76.0,229.0,125.66224572241258,1.097922170398207,0.13299276232160898,0.8992729294635202,527.0,343.0699637100281,146.27638913864413
70,10.0,60.0,"(3, 2, 2)",162519.2674491304,330.8129155951633,0.6513761467889908,463.0,78.0,59.455865984778995,0.18600428228584065,-0.964929408076598,-0.7789251257907573,0.9999999999999999,172.0,123.06096050332128,56.33851825211293,205737.35422015408,296.57293431092006,-0.04357798165137616,656.0,43218.08677102369,76.0,287.0,155.13542471015444,1.5936205987580152,0.6286911906814172,0.9999999999999999,455.0,296.59905596613083,130.522522927531
71,10.0,60.0,"(3, 2, 2)",180777.2678096757,844.1228608186152,0.5596330275229358,297.0,133.0,66.24198064671678,0.23854859545462703,-0.964929408076598,-0.726380812621971,0.9999999999999999,192.0,144.1735065814798,68.31671461967272,205008.83477732795,268.8809518353231,-0.10321100917431192,650.0,24231.566967652267,76.0,281.0,144.69968901141425,1.5523554131139279,0.5874260050373299,0.9999999999999999,481.0,319.13163428278307,142.05205898219745
72,10.0,60.0,"(3, 2, 2)",200721.11445644684,428.18120296045686,0.5642201834862386,458.0,105.0,51.93264869039514,0.12583696865296445,-0.964929408076598,-0.8390924394236335,0.9999999999999999,190.0,122.09013064126027,53.91058262902356,206790.785061218,356.4917980527544,-0.05275229357798161,662.0,6069.670604771149,76.0,219.0,139.97142565538152,0.8820350300217099,-0.08289437805488806,0.8992729294635202,459.0,319.491783931919,142.48916561769465
73,10.0,60.0,"(3, 2, 2)",193074.47586266996,396.5461129965892,0.6032110091743119,453.0,153.0,67.10439627923047,0.28725841257398366,-0.964929408076598,-0.6776709955026143,0.9999999999999999,189.0,133.60014970051492,58.915392914943354,206825.7337962963,324.2986301105643,-0.07798165137614688,648.0,13751.25793362633,76.0,331.0,163.50229356189473,1.6767780846104963,0.7118486765338983,0.6798657425322026,470.0,339.9499963229887,157.87326919618775
74,10.0,60.0,"(3, 2, 2)",161534.29506044695,436.7595095263757,0.6559633027522935,431.0,58.0,28.0,0.017798967139680433,-0.964929408076598,-0.9471304409369176,0.9999999999999999,186.0,136.63088962602856,65.29607984175507,199270.97518269153,274.08965146277825,-0.20871559633027514,641.0,37736.68012224458,76.0,229.0,125.66224572241258,1.097922170398207,0.13299276232160898,0.8992729294635202,527.0,343.0699637100281,146.27638913864413
