,epsilon,BASE_WEIGHT,pattern_weight,distocenterpc,wdispc,nodessimpc,pc_node_num,DTWpc,Eucpc_corr,PCDpc,Pearson_ori,Pearson_pc,ndcgpc,diffpc,Eucpc,reldiffpc,nodes_real,nodes_pc,distocenterpriv,wdispriv,nodessimpriv,priv_node_num,cluster_intra_dis_diff_pc_priv,cluster_real_node_num,DTWpriv,Eucpriv_corr,PCDpriv,Pearson_priv,ndcgpriv,diffpriv,Eucpriv,reldiffpriv,nodes_priv
22,2.0,14.0,"(1, 9, 1)",2696.6395307532075,206.7459819338671,0.25380710659898476,50.0,632172.3031756403,145614.14905432318,0.9678737641124302,0.741219207987556,-0.22665455612487423,0.9999999999999998,127.0,105.01904589168576,0.6847627737226277,354.0,277.0,2508.4946141911787,84.73831007948185,0.7598870056497176,15.0,188.1449165620288,197.0,749832.8100109833,167874.17281254783,0.7991375212667569,-0.05791831327920078,0.9999999999999998,131.0,110.42191811411355,0.6816605839416059,269.0
23,2.0,14.0,"(1, 9, 1)",2865.666029778822,325.7331961209961,0.35025380710659904,69.0,582024.5753030225,131132.71438536997,1.0780611680176952,0.741219207987556,-0.33684196003013916,0.9999999999999998,168.0,131.5750736271882,1.0025547445255474,354.0,274.0,2464.0276212730705,147.8708049779795,0.8813559322033898,32.0,401.6384085057516,197.0,463464.60963151476,110267.53730854207,1.2890651691672201,-0.547845961179664,0.9999999999999998,92.0,71.5122367151245,0.5570255474452555,312.0
24,2.0,14.0,"(1, 9, 1)",2814.887931670303,260.41131473398434,0.2791878172588832,55.0,365823.1862081996,89340.22757062159,0.6686376651974144,0.741219207987556,0.07258154279014165,0.9999999999999998,150.0,114.76933388322858,0.9368613138686133,354.0,292.0,2495.498965830148,328.62125415521086,0.8333333333333334,88.0,319.3889658401549,197.0,460036.99604194995,108074.38873580529,0.7686099520631513,-0.02739074407559532,0.9999999999999998,63.0,61.032778078668514,0.24762773722627737,295.0
25,2.0,14.0,"(1, 9, 4)",2666.684751806124,801.0957128049961,0.7309644670050761,144.0,294228.1626026511,77475.75624775823,0.6231817168665952,0.741219207987556,0.11803749112096086,0.9999999999999998,137.0,106.6255128944288,0.8274635036496351,354.0,291.0,2302.3004135689857,211.78342315941808,0.9519774011299436,69.0,364.3843382371383,197.0,413366.4331428222,98757.8749919351,0.2902370709150532,0.45098213707250284,0.9999999999999998,183.0,129.9576854210631,1.5529197080291972,371.0
26,2.0,14.0,"(1, 9, 4)",2878.6542635852006,770.5430779682755,0.583756345177665,115.0,386221.3658329047,97325.08465128808,1.062634992969236,0.741219207987556,-0.32141578498168,0.9999999999999998,49.0,44.28317965096906,0.22308394160583941,354.0,315.0,2349.0001416878304,144.66876747471505,0.7033898305084746,41.0,529.6541218973703,197.0,476413.213949844,109313.55310711384,0.8014193245000821,-0.060200116512526075,0.9999999999999998,139.0,123.17873193047572,0.6577554744525548,249.0
27,2.0,14.0,"(1, 9, 4)",2696.6395307532075,206.7459819338671,0.25380710659898476,50.0,632172.3031756403,145614.14905432318,0.9678737641124302,0.741219207987556,-0.22665455612487423,0.9999999999999998,127.0,105.01904589168576,0.6847627737226277,354.0,277.0,2508.4946141911787,84.73831007948185,0.7598870056497176,15.0,188.1449165620288,197.0,749832.8100109833,167874.17281254783,0.7991375212667569,-0.05791831327920078,0.9999999999999998,131.0,110.42191811411355,0.6816605839416059,269.0
28,2.0,14.0,"(1, 9, 4)",2865.666029778822,325.7331961209961,0.35025380710659904,69.0,582024.5753030225,131132.71438536997,1.0780611680176952,0.741219207987556,-0.33684196003013916,0.9999999999999998,168.0,131.5750736271882,1.0025547445255474,354.0,274.0,2464.0276212730705,147.8708049779795,0.8813559322033898,32.0,401.6384085057516,197.0,463464.60963151476,110267.53730854207,1.2890651691672201,-0.547845961179664,0.9999999999999998,92.0,71.5122367151245,0.5570255474452555,312.0
29,2.0,14.0,"(1, 9, 4)",2751.9261371626526,592.1642553699277,0.5380710659898478,106.0,381960.01831205084,106589.341002641,0.807518715704092,0.741219207987556,-0.06629950771653591,0.9999999999999998,124.0,100.0,0.7003649635036496,354.0,286.0,2495.498965830148,328.62125415521086,0.8333333333333334,88.0,256.4271713325047,197.0,460036.99604194995,108074.38873580529,0.7686099520631513,-0.02739074407559532,0.9999999999999998,63.0,61.032778078668514,0.24762773722627737,295.0
30,2.0,14.0,"(4, 1, 1)",2965.969016236727,715.855919725457,0.5177664974619289,102.0,394485.60402643535,89505.6414123081,0.759334582538275,0.741219207987556,-0.018115374550718998,0.9999999999999998,102.0,85.90692637965812,0.5315693430656935,354.0,288.0,2302.3004135689857,211.78342315941808,0.9519774011299436,69.0,663.6686026677412,197.0,413366.4331428222,98757.8749919351,0.2902370709150532,0.45098213707250284,0.9999999999999998,183.0,129.9576854210631,1.5529197080291972,371.0
31,2.0,14.0,"(4, 1, 1)",2766.6065090356014,562.3662743447927,0.5126903553299492,101.0,458114.35607514885,105440.33633877568,1.1534391911768653,0.741219207987556,-0.41221998318930925,0.9999999999999998,33.0,26.248809496813376,0.19124087591240876,354.0,321.0,2349.0001416878304,144.66876747471505,0.7033898305084746,41.0,417.6063673477711,197.0,476413.213949844,109313.55310711384,0.8014193245000821,-0.060200116512526075,0.9999999999999998,139.0,123.17873193047572,0.6577554744525548,249.0
32,2.0,14.0,"(4, 1, 1)",3324.8299427337834,393.10740140606185,0.25380710659898476,50.0,461919.6708681085,105799.79706092256,1.0299262609348991,0.741219207987556,-0.2887070529473432,0.9999999999999998,118.0,97.01546268507923,0.6430656934306569,354.0,284.0,2508.4946141911787,84.73831007948185,0.7598870056497176,15.0,816.3353285426047,197.0,749832.8100109833,167874.17281254783,0.7991375212667569,-0.05791831327920078,0.9999999999999998,131.0,110.42191811411355,0.6816605839416059,269.0
33,2.0,14.0,"(4, 1, 1)",2809.3233063342104,436.7013097013398,0.3908629441624365,77.0,542661.3319314176,135616.49080297723,1.2313894101105856,0.741219207987556,-0.4901702021230296,0.9999999999999998,129.0,110.81967334368028,0.6478102189781022,354.0,265.0,2464.0276212730705,147.8708049779795,0.8813559322033898,32.0,345.2956850611399,197.0,463464.60963151476,110267.53730854207,1.2890651691672201,-0.547845961179664,0.9999999999999998,92.0,71.5122367151245,0.5570255474452555,312.0
34,2.0,14.0,"(4, 1, 1)",3183.530655045604,421.09029425907227,0.2741116751269036,54.0,,,,0.741219207987556,,0.9999999999999998,150.0,114.76933388322858,0.9368613138686133,354.0,292.0,2495.498965830148,328.62125415521086,0.8333333333333334,88.0,688.031689215456,197.0,460036.99604194995,108074.38873580529,0.7686099520631513,-0.02739074407559532,0.9999999999999998,63.0,61.032778078668514,0.24762773722627737,295.0
35,2.0,14.0,"(4, 1, 9)",2890.3893107260183,813.4187197289739,0.5939086294416244,117.0,361743.2563407012,96473.62956103582,0.987491410393051,0.741219207987556,-0.24627220240549497,0.9999999999999998,56.0,43.08131845707603,0.345985401459854,354.0,298.0,2302.3004135689857,211.78342315941808,0.9519774011299436,69.0,588.0888971570325,197.0,413366.4331428222,98757.8749919351,0.2902370709150532,0.45098213707250284,0.9999999999999998,183.0,129.9576854210631,1.5529197080291972,371.0
36,2.0,14.0,"(4, 1, 9)",3032.345223926567,791.0685233690458,0.5228426395939086,103.0,446045.1786272053,111422.39610914962,1.0543037395755264,0.741219207987556,-0.3130845315879703,0.9999999999999998,54.0,46.69047011971501,0.2678832116788321,354.0,300.0,2349.0001416878304,144.66876747471505,0.7033898305084746,41.0,683.3450822387367,197.0,476413.213949844,109313.55310711384,0.8014193245000821,-0.060200116512526075,0.9999999999999998,139.0,123.17873193047572,0.6577554744525548,249.0
37,2.0,14.0,"(4, 1, 9)",3252.595351353651,383.0340383659603,0.24873096446700504,49.0,530420.2662161043,121446.18471518571,1.1418877898313513,0.741219207987556,-0.4006685818437952,0.9999999999999998,146.0,113.29607230614837,0.8868613138686132,354.0,288.0,2508.4946141911787,84.73831007948185,0.7598870056497176,15.0,744.1007371624723,197.0,749832.8100109833,167874.17281254783,0.7991375212667569,-0.05791831327920078,0.9999999999999998,131.0,110.42191811411355,0.6816605839416059,269.0
38,2.0,14.0,"(4, 1, 9)",3030.5794161825906,375.81687956360486,0.29949238578680204,59.0,609980.7534808905,139679.08213974236,1.0687192305993418,0.741219207987556,-0.3275000226117858,0.9999999999999998,67.0,49.64876634922564,0.4480839416058394,354.0,333.0,2464.0276212730705,147.8708049779795,0.8813559322033898,32.0,566.5517949095201,197.0,463464.60963151476,110267.53730854207,1.2890651691672201,-0.547845961179664,0.9999999999999998,92.0,71.5122367151245,0.5570255474452555,312.0
39,2.0,14.0,"(4, 1, 9)",2908.062434914264,501.33336094617533,0.41624365482233505,82.0,299045.87922232744,87892.31772276618,0.6086694980781079,0.741219207987556,0.13254970990944814,0.9999999999999998,159.0,117.23907198540937,1.075912408759124,354.0,307.0,2495.498965830148,328.62125415521086,0.8333333333333334,88.0,412.56346908411615,197.0,460036.99604194995,108074.38873580529,0.7686099520631513,-0.02739074407559532,0.9999999999999998,63.0,61.032778078668514,0.24762773722627737,295.0
40,2.0,14.0,"(4, 4, 9)",2677.7117557601564,879.0163435073338,0.751269035532995,148.0,356960.6676220598,85308.34083453455,0.879066613157671,0.741219207987556,-0.1378474051701149,0.9999999999999998,40.0,38.05259518088089,0.1636861313868613,354.0,314.0,2302.3004135689857,211.78342315941808,0.9519774011299436,69.0,375.41134219117066,197.0,413366.4331428222,98757.8749919351,0.2902370709150532,0.45098213707250284,0.9999999999999998,183.0,129.9576854210631,1.5529197080291972,371.0
41,2.0,14.0,"(4, 4, 9)",2751.7426321061507,706.160200662583,0.6142131979695431,121.0,,,,0.741219207987556,,0.9999999999999998,46.0,35.4682957019364,0.28293795620437956,354.0,334.0,2349.0001416878304,144.66876747471505,0.7033898305084746,41.0,402.74249041832036,197.0,476413.213949844,109313.55310711384,0.8014193245000821,-0.060200116512526075,0.9999999999999998,139.0,123.17873193047572,0.6577554744525548,249.0
42,2.0,14.0,"(4, 4, 9)",2784.872803442317,301.0001088794063,0.2893401015228426,57.0,521497.88235063193,121224.55600447542,1.1232229412084709,0.741219207987556,-0.38200373322091496,0.9999999999999998,98.0,81.25269226308751,0.5258211678832116,354.0,294.0,2508.4946141911787,84.73831007948185,0.7598870056497176,15.0,276.37818925113834,197.0,749832.8100109833,167874.17281254783,0.7991375212667569,-0.05791831327920078,0.9999999999999998,131.0,110.42191811411355,0.6816605839416059,269.0
43,2.0,14.0,"(4, 4, 9)",2951.669531036537,527.2981422492564,0.41116751269035534,81.0,521686.8791116859,139071.14365269526,0.986409002506635,0.741219207987556,-0.245189794519079,0.9999999999999998,168.0,131.5750736271882,1.0025547445255474,354.0,274.0,2464.0276212730705,147.8708049779795,0.8813559322033898,32.0,487.64190976346663,197.0,463464.60963151476,110267.53730854207,1.2890651691672201,-0.547845961179664,0.9999999999999998,92.0,71.5122367151245,0.5570255474452555,312.0
44,2.0,14.0,"(4, 4, 9)",3064.4593422389307,940.0844136540027,0.5888324873096447,116.0,299045.87922232744,87892.31772276618,0.6086694980781079,0.741219207987556,0.13254970990944814,0.9999999999999998,159.0,117.23907198540937,1.075912408759124,354.0,307.0,2495.498965830148,328.62125415521086,0.8333333333333334,88.0,568.9603764087828,197.0,460036.99604194995,108074.38873580529,0.7686099520631513,-0.02739074407559532,0.9999999999999998,63.0,61.032778078668514,0.24762773722627737,295.0
