,ndcgpc,diffpc,Eucpc,reldiffpc,nodes_real,nodes_pc,ndcgpriv,diffpriv,Eucpriv,reldiffpriv,nodessimpriv,nodes_priv
284,1.0,23.0,21.095023109728988,0.0979772439949431,819.0,842.0,1.0,7.0,6.082762530298219,0.21554993678887482,0.9914529914529915,826.0
285,1.0,56.0,45.60701700396552,0.48419721871049304,819.0,851.0,1.0,5.0,3.605551275463989,0.07522123893805309,0.9938949938949939,814.0
286,1.0,32.0,28.284271247461902,0.17825537294563842,819.0,795.0,1.0,12.0,9.486832980505138,0.11852085967130215,0.9926739926739927,813.0
287,1.0,44.0,41.10960958218893,0.15897597977243993,819.0,781.0,1.0,29.0,21.93171219946131,0.34671302149178257,0.9865689865689866,830.0
288,1.0,23.0,16.278820596099706,0.4080278128950695,819.0,796.0,1.0,5.0,4.123105625617661,0.04077117572692794,0.9963369963369964,822.0
289,1.0,8.0,7.0710678118654755,0.044563843236409606,819.0,825.0,1.0,47.0,39.05124837953327,0.3694690265486726,0.9426129426129426,866.0
290,1.0,5.0,4.123105625617661,0.1441213653603034,819.0,822.0,1.0,11.0,7.810249675906654,0.22060682680151705,0.9987789987789988,818.0
291,1.0,34.0,33.015148038438355,0.07743362831858407,819.0,851.0,1.0,32.0,25.96150997149434,0.2816055625790139,0.960927960927961,787.0
292,1.0,7.0,5.385164807134504,0.0777496839443742,819.0,826.0,1.0,14.0,11.40175425099138,0.12104930467762326,0.9902319902319903,827.0
293,1.0,10.0,7.615773105863909,0.11599241466498103,819.0,815.0,1.0,22.0,22.0,0.02781289506953224,0.9731379731379731,797.0
294,1.0,21.0,18.24828759089466,0.12989886219974714,819.0,840.0,1.0,2.0,1.4142135623730951,0.03697850821744627,0.9975579975579976,817.0
295,1.0,15.0,11.704699910719626,0.15676359039190896,819.0,834.0,1.0,24.0,18.384776310850235,0.27149178255372947,0.9877899877899878,809.0
296,1.0,18.0,17.029386365926403,0.057206068268015164,819.0,801.0,1.0,18.0,14.560219778561036,0.16055625790139064,0.9877899877899878,809.0
297,1.0,31.0,30.01666203960727,0.0736409608091024,819.0,788.0,1.0,11.0,11.0,0.01390644753476612,0.9865689865689866,830.0
298,1.0,3.0,3.0,0.0037926675094816687,819.0,822.0,1.0,19.0,13.45362404707371,0.36852085967130216,0.9768009768009768,838.0
299,1.0,31.0,31.0,0.039190897597977246,819.0,788.0,1.0,10.0,7.211102550927978,0.15044247787610618,0.9975579975579976,821.0
300,1.0,46.0,44.04543109109048,0.1270543615676359,819.0,865.0,1.0,16.0,16.0,0.020227560050568902,0.9804639804639804,835.0
301,1.0,4.0,3.1622776601683795,0.039506953223767384,819.0,815.0,1.0,7.0,5.385164807134504,0.18109987357774968,0.9963369963369964,816.0
302,1.0,18.0,17.029386365926403,0.057206068268015164,819.0,803.0,1.0,13.0,12.041594578792296,0.050884955752212385,0.9841269841269842,806.0
303,1.0,18.0,14.560219778561036,0.16055625790139064,819.0,801.0,1.0,13.0,12.041594578792296,0.050884955752212385,0.9865689865689866,830.0
304,1.0,9.0,8.06225774829855,0.04582806573957016,819.0,828.0,1.0,24.0,21.213203435596427,0.13369152970922882,0.9706959706959707,843.0
305,1.0,11.0,9.219544457292887,0.08280657395701643,819.0,826.0,1.0,32.0,25.298221281347036,0.31605562579013907,0.9804639804639804,803.0
306,1.0,42.0,34.92849839314596,0.32869785082174463,819.0,777.0,1.0,6.0,4.242640687119285,0.1109355246523388,0.9926739926739927,813.0
307,1.0,27.0,23.345235059857504,0.17193426042983564,819.0,838.0,1.0,8.0,5.830951894845301,0.11346396965865992,0.9975579975579976,821.0
308,1.0,40.0,31.016124838541646,0.429519595448799,819.0,801.0,1.0,19.0,15.524174696260024,0.1618204804045512,0.9865689865689866,830.0
309,1.0,5.0,4.123105625617661,0.1441213653603034,819.0,824.0,1.0,5.0,5.0,0.006321112515802781,0.9938949938949939,824.0
310,1.0,37.0,35.05709628591621,0.11567635903919089,819.0,782.0,1.0,15.0,10.816653826391969,0.22566371681415928,0.9963369963369964,822.0
311,1.0,15.0,12.36931687685298,0.4323640960809102,819.0,810.0,1.0,52.0,50.039984012787215,0.13463969658659924,0.9365079365079365,767.0
312,1.0,24.0,17.4928556845359,0.3403919089759798,819.0,825.0,1.0,8.0,5.830951894845301,0.18236409608091025,0.9975579975579976,821.0
313,1.0,51.0,48.093658625644196,0.16782553729456384,819.0,864.0,1.0,15.0,13.152946437965905,0.08786346396965866,0.9816849816849816,834.0
314,1.0,13.0,12.041594578792296,0.050884955752212385,819.0,808.0,1.0,44.0,40.19950248448356,0.19342604298356508,0.9560439560439561,855.0
315,1.0,49.0,44.28317965096906,0.23419721871049304,819.0,780.0,1.0,15.0,12.36931687685298,0.12231352718078381,0.989010989010989,828.0
316,1.0,18.0,14.560219778561036,0.16055625790139064,819.0,829.0,1.0,43.0,35.90264614203248,0.3299620733249052,0.9474969474969475,776.0
317,1.0,35.0,35.0,0.04424778761061947,819.0,784.0,1.0,37.0,36.013886210738214,0.08122629582806573,0.9548229548229549,856.0
318,1.0,1.0,1.0,0.0012642225031605564,819.0,818.0,1.0,11.0,9.219544457292887,0.08280657395701643,0.9865689865689866,808.0
319,1.0,26.0,21.587033144922902,0.20512010113780027,819.0,845.0,1.0,14.0,10.770329614269007,0.1554993678887484,0.9829059829059829,833.0
320,1.0,24.0,22.090722034374522,0.09924146649810367,819.0,839.0,1.0,57.0,52.23983154643591,0.2443109987357775,0.9304029304029304,762.0
321,1.0,13.0,9.219544457292887,0.22313527180783815,819.0,818.0,1.0,34.0,24.698178070456937,0.49083438685208597,0.9902319902319903,811.0
322,1.0,31.0,22.02271554554524,0.5214917825537294,819.0,788.0,1.0,40.0,32.984845004941285,0.32616940581542353,0.9706959706959707,795.0
323,1.0,20.0,19.026297590440446,0.05973451327433628,819.0,799.0,1.0,24.0,20.396078054371138,0.16814159292035397,0.9804639804639804,835.0
324,1.0,25.0,22.20360331117452,0.13495575221238937,819.0,838.0,1.0,6.0,5.0990195135927845,0.04203539823008849,0.9926739926739927,813.0
325,1.0,13.0,12.041594578792296,0.050884955752212385,819.0,832.0,1.0,12.0,8.602325267042627,0.2563211125158028,0.9853479853479854,807.0
326,1.0,25.0,23.08679276123039,0.10050568900126422,819.0,840.0,1.0,33.0,27.65863337187866,0.2484197218710493,0.9743589743589743,798.0
327,1.0,31.0,25.709920264364882,0.24589127686472817,819.0,788.0,1.0,15.0,10.816653826391969,0.22566371681415928,0.9963369963369964,816.0
328,1.0,13.0,11.180339887498949,0.39538558786346395,819.0,832.0,1.0,43.0,36.6742416417845,0.29551201011378003,0.9645909645909646,848.0
329,1.0,19.0,13.892443989449804,0.26517067003792666,819.0,814.0,1.0,15.0,10.63014581273465,0.26011378002528446,0.9816849816849816,834.0
330,1.0,9.0,6.4031242374328485,0.1836283185840708,819.0,828.0,1.0,25.0,20.615528128088304,0.2038558786346397,0.9694749694749695,844.0
331,1.0,11.0,9.219544457292887,0.08280657395701643,819.0,812.0,1.0,9.0,7.280109889280518,0.2525284450063211,0.9938949938949939,814.0
332,1.0,46.0,46.0,0.05815423514538559,819.0,865.0,1.0,18.0,12.727922061357855,0.33280657395701646,1.0,819.0
333,1.0,23.0,18.027756377319946,0.23577749683944374,819.0,842.0,1.0,10.0,7.211102550927978,0.15044247787610618,0.9877899877899878,829.0
334,1.0,46.0,36.05551275463989,0.4715549936788875,819.0,797.0,1.0,20.0,15.231546211727817,0.23198482932996206,0.9755799755799756,839.0
335,1.0,18.0,16.1245154965971,0.09165613147914033,819.0,805.0,1.0,30.0,27.16615541441225,0.14127686472819215,0.9706959706959707,795.0
336,1.0,5.0,3.605551275463989,0.10967130214917825,819.0,818.0,1.0,44.0,42.04759208325728,0.12452591656131479,0.9462759462759462,863.0
337,1.0,7.0,5.0,0.14664981036662453,819.0,820.0,1.0,8.0,7.0710678118654755,0.044563843236409606,0.9902319902319903,827.0
338,1.0,21.0,15.264337522473747,0.3021491782553729,819.0,824.0,1.0,13.0,11.180339887498949,0.08533501896333755,0.989010989010989,810.0
339,1.0,20.0,17.26267650163207,0.1286346396965866,819.0,799.0,1.0,27.0,21.18962010041709,0.2752844500632111,0.9841269841269842,806.0
340,1.0,18.0,13.416407864998739,0.22945638432364096,819.0,801.0,1.0,18.0,13.92838827718412,0.1950063211125158,0.978021978021978,801.0
341,1.0,17.0,13.601470508735444,0.1592920353982301,819.0,802.0,1.0,24.0,21.213203435596427,0.13369152970922882,0.978021978021978,801.0
342,1.0,23.0,19.4164878389476,0.16687737041719342,819.0,796.0,1.0,7.0,5.0,0.11219974715549937,0.9987789987789988,820.0
343,1.0,27.0,26.019223662515376,0.06858407079646017,819.0,846.0,1.0,36.0,34.058772731852805,0.11441213653603033,0.960927960927961,851.0
344,1.0,45.0,41.19465984809196,0.19469026548672566,819.0,856.0,1.0,25.0,20.615528128088304,0.2038558786346397,0.9694749694749695,794.0
345,1.0,17.0,12.529964086141668,0.22819216182048038,819.0,824.0,1.0,21.0,18.24828759089466,0.12989886219974714,0.9816849816849816,804.0
346,1.0,3.0,3.0,0.0037926675094816687,819.0,822.0,1.0,25.0,24.020824298928627,0.06605562579013906,0.9719169719169719,796.0
347,1.0,16.0,14.142135623730951,0.08912768647281921,819.0,831.0,1.0,20.0,17.26267650163207,0.1286346396965866,0.9755799755799756,839.0
348,1.0,25.0,22.20360331117452,0.13495575221238937,819.0,800.0,1.0,30.0,28.071337695236398,0.106826801517067,0.9682539682539683,845.0
349,1.0,33.0,29.274562336608895,0.17951959544879897,819.0,794.0,1.0,6.0,4.47213595499958,0.07648546144121365,0.9975579975579976,817.0
350,1.0,26.0,21.587033144922902,0.20512010113780027,819.0,845.0,1.0,11.0,9.219544457292887,0.08280657395701643,0.9865689865689866,830.0
351,1.0,40.0,31.016124838541646,0.429519595448799,819.0,859.0,1.0,11.0,8.06225774829855,0.15170670037926676,0.9865689865689866,808.0
352,1.0,19.0,14.866068747318506,0.19627054361567636,819.0,828.0,1.0,3.0,3.0,0.0037926675094816687,0.9963369963369964,822.0
353,1.0,10.0,9.055385138137417,0.04709228824273072,819.0,809.0,1.0,11.0,7.810249675906654,0.1861567635903919,0.9865689865689866,830.0
354,1.0,17.0,13.0,0.19374209860935526,819.0,812.0,1.0,7.0,6.082762530298219,0.21554993678887482,0.9938949938949939,824.0
355,1.0,34.0,31.144823004794873,0.14633375474083438,819.0,847.0,1.0,37.0,33.24154027718932,0.1845764854614412,0.9645909645909646,848.0
356,1.0,10.0,9.055385138137417,0.322692793931732,819.0,809.0,1.0,16.0,12.649110640673518,0.15802781289506954,0.9804639804639804,803.0
357,1.0,29.0,27.073972741361768,0.10556257901390645,819.0,790.0,1.0,32.0,28.284271247461902,0.17825537294563842,0.960927960927961,787.0
358,1.0,12.0,8.94427190999916,0.2907711757269279,819.0,815.0,1.0,6.0,4.242640687119285,0.1109355246523388,1.0,819.0
359,1.0,46.0,39.6232255123179,0.2993046776232617,819.0,851.0,1.0,7.0,6.082762530298219,0.21554993678887482,0.9938949938949939,824.0
360,1.0,27.0,26.019223662515376,0.06858407079646017,819.0,794.0,1.0,29.0,20.808652046684813,0.450063211125158,0.9645909645909646,848.0
361,1.0,27.0,22.561028345356956,0.20638432364096082,819.0,846.0,1.0,49.0,44.28317965096906,0.23419721871049304,0.9523809523809523,780.0
362,1.0,42.0,40.049968789001575,0.12199747155499367,819.0,861.0,1.0,18.0,13.416407864998739,0.22945638432364096,0.978021978021978,801.0
363,1.0,27.0,25.079872407968907,0.10303413400758532,819.0,792.0,1.0,30.0,29.017236257093817,0.07237673830594185,0.9658119658119658,847.0
364,1.0,28.0,24.331050121192877,0.1731984829329962,819.0,799.0,1.0,14.0,10.770329614269007,0.1554993678887484,0.9926739926739927,825.0
365,1.0,17.0,13.601470508735444,0.1592920353982301,819.0,836.0,1.0,45.0,38.63935817272331,0.29804045512010113,0.9621489621489622,850.0
366,1.0,16.0,16.0,0.020227560050568902,819.0,835.0,1.0,16.0,11.313708498984761,0.29582806573957016,1.0,819.0
367,1.0,70.0,69.00724599634447,0.1229456384323641,819.0,889.0,1.0,13.0,12.041594578792296,0.050884955752212385,0.9865689865689866,808.0
368,1.0,7.0,5.0,0.11219974715549937,819.0,812.0,1.0,14.0,10.0,0.22439949431099873,0.9975579975579976,817.0
369,1.0,14.0,10.770329614269007,0.1554993678887484,819.0,825.0,1.0,24.0,22.090722034374522,0.09924146649810367,0.9706959706959707,795.0
370,1.0,27.0,19.209372712298546,0.4475347661188369,819.0,822.0,1.0,37.0,30.805843601498726,0.2879266750948167,0.9719169719169719,842.0
371,1.0,23.0,17.0,0.30467762326169406,819.0,812.0,1.0,14.0,13.038404810405298,0.05214917825537294,0.9829059829059829,805.0
372,1.0,3.0,2.23606797749979,0.03824273072060683,819.0,818.0,1.0,13.0,9.433981132056603,0.18868520859671303,0.9841269841269842,832.0
373,1.0,10.0,7.0710678118654755,0.18489254108723135,819.0,809.0,1.0,20.0,20.0,0.025284450063211124,0.9755799755799756,799.0
374,1.0,36.0,27.85677655436824,0.3900126422250316,819.0,803.0,1.0,4.0,3.1622776601683795,0.10840707964601769,0.9975579975579976,821.0
375,1.0,3.0,2.23606797749979,0.03824273072060683,819.0,816.0,1.0,31.0,31.0,0.039190897597977246,0.9621489621489622,850.0
376,1.0,19.0,16.278820596099706,0.5752212389380531,819.0,838.0,1.0,4.0,4.0,0.14285714285714285,0.9951159951159951,823.0
377,1.0,34.0,28.635642126552707,0.24968394437420985,819.0,841.0,1.0,50.0,44.40720662234904,0.26991150442477874,0.9536019536019535,857.0
378,1.0,31.0,22.825424421026653,0.41814159292035397,819.0,810.0,1.0,24.0,20.396078054371138,0.16814159292035397,0.9706959706959707,795.0
379,1.0,38.0,30.364452901377952,0.3580910240202276,819.0,839.0,1.0,9.0,9.0,0.011378002528445006,0.989010989010989,810.0
380,1.0,16.0,14.142135623730951,0.08912768647281921,819.0,807.0,1.0,17.0,17.0,0.021491782553729456,0.9792429792429792,836.0
381,1.0,36.0,31.400636936215164,0.21776232616940583,819.0,855.0,1.0,18.0,13.038404810405298,0.2639064475347661,0.9951159951159951,823.0
382,1.0,15.0,11.704699910719626,0.15676359039190896,819.0,804.0,1.0,74.0,69.18092222571191,0.26580278128950696,0.9096459096459096,893.0
383,1.0,32.0,26.68332812825267,0.24715549936788872,819.0,851.0,1.0,5.0,4.123105625617661,0.04077117572692794,0.9938949938949939,814.0
384,1.0,10.0,7.211102550927978,0.2193426042983565,819.0,829.0,1.0,7.0,5.0,0.14664981036662453,0.9987789987789988,820.0
385,1.0,24.0,20.396078054371138,0.16814159292035397,819.0,803.0,1.0,31.0,30.01666203960727,0.0736409608091024,0.9645909645909646,790.0
386,1.0,36.0,32.2490309931942,0.18331226295828065,819.0,855.0,1.0,19.0,16.278820596099706,0.12737041719342604,0.9841269841269842,806.0
387,1.0,17.0,15.132745950421556,0.09039190897597976,819.0,836.0,1.0,103.0,97.18538984847466,0.33691529709228824,0.8742368742368742,716.0
388,1.0,6.0,5.0990195135927845,0.04203539823008849,819.0,813.0,1.0,37.0,36.013886210738214,0.08122629582806573,0.9572649572649573,784.0
389,1.0,11.0,8.06225774829855,0.15170670037926676,819.0,822.0,1.0,4.0,3.1622776601683795,0.10840707964601769,0.9951159951159951,815.0
390,1.0,19.0,14.866068747318506,0.19627054361567636,819.0,828.0,1.0,15.0,10.63014581273465,0.26011378002528446,0.9987789987789988,820.0
391,1.0,7.0,6.082762530298219,0.21554993678887482,819.0,824.0,1.0,10.0,7.0710678118654755,0.18489254108723135,1.0,819.0
392,1.0,41.0,37.21558813185679,0.18963337547408343,819.0,786.0,1.0,13.0,12.041594578792296,0.050884955752212385,0.9841269841269842,806.0
393,1.0,6.0,4.47213595499958,0.14538558786346395,819.0,821.0,1.0,8.0,5.830951894845301,0.18236409608091025,0.9975579975579976,817.0
394,1.0,41.0,35.510561809129406,0.25853350189633373,819.0,848.0,1.0,16.0,12.083045973594572,0.39917825537294566,0.9926739926739927,825.0
395,1.0,29.0,23.08679276123039,0.2778128950695322,819.0,804.0,1.0,4.0,3.1622776601683795,0.039506953223767384,0.9975579975579976,817.0
396,1.0,2.0,2.0,0.0025284450063211127,819.0,817.0,1.0,4.0,3.1622776601683795,0.10840707964601769,0.9975579975579976,821.0
397,1.0,50.0,42.7551166528639,0.33881163084702903,819.0,853.0,1.0,11.0,8.06225774829855,0.15170670037926676,0.9963369963369964,822.0
398,1.0,19.0,14.866068747318506,0.19627054361567636,819.0,828.0,1.0,13.0,9.848857801796104,0.32648546144121365,0.9938949938949939,814.0
399,1.0,12.0,10.198039027185569,0.08407079646017698,819.0,811.0,1.0,18.0,17.029386365926403,0.057206068268015164,0.978021978021978,837.0
400,1.0,41.0,32.57299494980466,0.3963337547408344,819.0,778.0,1.0,3.0,2.23606797749979,0.07269279393173197,0.9987789987789988,818.0
401,1.0,50.0,39.84971769034255,0.4766118836915297,819.0,869.0,1.0,19.0,13.45362404707371,0.334070796460177,0.9987789987789988,820.0
402,1.0,27.0,26.019223662515376,0.06858407079646017,819.0,792.0,1.0,17.0,14.317821063276353,0.12484197218710492,0.9792429792429792,802.0
403,1.0,30.0,26.30589287593181,0.17572692793931732,819.0,797.0,1.0,17.0,13.0,0.43489254108723135,0.9792429792429792,836.0
404,1.0,17.0,17.0,0.021491782553729456,819.0,802.0,1.0,38.0,37.013511046643494,0.0824905183312263,0.9560439560439561,783.0
405,1.0,36.0,31.400636936215164,0.21776232616940583,819.0,783.0,1.0,22.0,17.72004514666935,0.20006321112515804,0.9731379731379731,797.0
406,1.0,3.0,2.23606797749979,0.07269279393173197,819.0,822.0,1.0,20.0,14.142135623730951,0.3697850821744627,1.0,819.0
407,1.0,28.0,20.591260281974,0.37989886219974717,819.0,811.0,1.0,17.0,14.317821063276353,0.5037926675094817,0.9865689865689866,830.0
408,1.0,23.0,21.095023109728988,0.0979772439949431,819.0,796.0,1.0,25.0,18.788294228055936,0.30720606826801516,0.9694749694749695,844.0
409,1.0,31.0,22.20360331117452,0.4870417193426043,819.0,824.0,1.0,9.0,6.708203932499369,0.11472819216182048,0.9963369963369964,816.0
410,1.0,38.0,33.37663853655727,0.22029077117572693,819.0,847.0,1.0,18.0,13.038404810405298,0.40170670037926676,0.9951159951159951,815.0
411,1.0,3.0,2.23606797749979,0.07269279393173197,819.0,818.0,1.0,16.0,14.142135623730951,0.08912768647281921,0.9804639804639804,803.0
412,1.0,19.0,19.0,0.02402022756005057,819.0,838.0,1.0,8.0,5.830951894845301,0.18236409608091025,0.9902319902319903,811.0
413,1.0,16.0,15.033296378372908,0.5369785082174463,819.0,835.0,1.0,18.0,14.560219778561036,0.16055625790139064,0.9877899877899878,809.0
414,1.0,8.0,6.324555320336759,0.07901390644753477,819.0,823.0,1.0,25.0,21.37755832643195,0.16940581542351452,0.9792429792429792,802.0
415,1.0,26.0,26.0,0.03286978508217446,819.0,845.0,1.0,33.0,27.65863337187866,0.2484197218710493,0.9597069597069597,786.0
416,1.0,14.0,10.0,0.22439949431099873,819.0,833.0,1.0,26.0,24.08318915758459,0.10176991150442477,0.9682539682539683,845.0
417,1.0,6.0,5.0990195135927845,0.17983565107458913,819.0,813.0,1.0,12.0,12.0,0.015170670037926675,0.9853479853479854,831.0
418,1.0,22.0,20.09975124224178,0.09671302149178254,819.0,797.0,1.0,14.0,10.0,0.22439949431099873,0.9829059829059829,833.0
419,1.0,35.0,30.4138126514911,0.21649810366624528,819.0,844.0,1.0,33.0,30.14962686336267,0.14506953223767383,0.9597069597069597,786.0
420,1.0,8.0,7.0710678118654755,0.044563843236409606,819.0,827.0,1.0,18.0,12.806248474865697,0.29835651074589126,0.978021978021978,801.0
421,1.0,36.0,33.13608305156178,0.14886219974715548,819.0,789.0,1.0,9.0,7.280109889280518,0.08027812895069532,0.9938949938949939,824.0
422,1.0,37.0,30.805843601498726,0.2879266750948167,819.0,856.0,1.0,19.0,17.11724276862369,0.09292035398230088,0.9768009768009768,800.0
423,1.0,5.0,3.605551275463989,0.07522123893805309,819.0,820.0,1.0,30.0,27.16615541441225,0.14127686472819215,0.9633699633699634,849.0
424,1.0,42.0,41.012193308819754,0.08754740834386851,819.0,861.0,1.0,25.0,21.37755832643195,0.16940581542351452,0.9792429792429792,836.0
425,1.0,18.0,14.560219778561036,0.16055625790139064,819.0,829.0,1.0,6.0,4.242640687119285,0.1109355246523388,1.0,819.0
426,1.0,13.0,9.433981132056603,0.18868520859671303,819.0,806.0,1.0,7.0,5.0,0.14664981036662453,0.9987789987789988,818.0
427,1.0,70.0,68.0294054067798,0.15739570164348926,819.0,753.0,1.0,22.0,22.0,0.02781289506953224,0.9731379731379731,797.0
428,1.0,9.0,6.708203932499369,0.11472819216182048,819.0,822.0,1.0,15.0,10.816653826391969,0.3290139064475348,0.9963369963369964,816.0
429,1.0,23.0,20.223748416156685,0.13242730720606827,819.0,796.0,1.0,45.0,41.19465984809196,0.19469026548672566,0.9548229548229549,856.0
430,1.0,11.0,8.06225774829855,0.15170670037926676,819.0,822.0,1.0,18.0,12.727922061357855,0.33280657395701646,0.978021978021978,837.0
431,1.0,28.0,27.018512172212592,0.06984829329962072,819.0,845.0,1.0,50.0,44.40720662234904,0.26991150442477874,0.9536019536019535,857.0
432,1.0,35.0,34.0147027033899,0.07869785082174463,819.0,786.0,1.0,17.0,12.041594578792296,0.2970922882427307,0.9987789987789988,820.0
433,1.0,6.0,4.47213595499958,0.07648546144121365,819.0,821.0,1.0,5.0,4.123105625617661,0.1441213653603034,0.9938949938949939,814.0
434,1.0,8.0,7.0710678118654755,0.044563843236409606,819.0,811.0,1.0,14.0,12.165525060596439,0.0865992414664981,0.9829059829059829,833.0
435,1.0,49.0,46.09772228646444,0.16529709228824274,819.0,770.0,1.0,50.0,48.041648597857254,0.13211125158027812,0.938949938949939,869.0
436,1.0,61.0,55.326304774492215,0.28381795195954485,819.0,770.0,1.0,18.0,14.560219778561036,0.16055625790139064,0.978021978021978,801.0
437,1.0,4.0,4.0,0.14285714285714285,819.0,823.0,1.0,29.0,25.317977802344327,0.17446270543615675,0.9743589743589743,798.0
438,1.0,9.0,7.280109889280518,0.08027812895069532,819.0,824.0,1.0,13.0,10.44030650891055,0.1197850821744627,0.9841269841269842,806.0
439,1.0,18.0,16.1245154965971,0.09165613147914033,819.0,833.0,1.0,48.0,45.09988913511872,0.16403286978508216,0.9487179487179487,861.0
440,1.0,47.0,39.81205847478876,0.3350189633375474,819.0,788.0,1.0,9.0,8.06225774829855,0.04582806573957016,0.989010989010989,828.0
441,1.0,36.0,30.59411708155671,0.252212389380531,819.0,795.0,1.0,15.0,10.63014581273465,0.2945638432364096,0.9816849816849816,804.0
442,1.0,7.0,6.082762530298219,0.21554993678887482,819.0,814.0,1.0,43.0,36.6742416417845,0.29551201011378003,0.9645909645909646,848.0
443,1.0,11.0,8.06225774829855,0.15170670037926676,819.0,830.0,1.0,33.0,31.064449134018133,0.11061946902654868,0.9645909645909646,790.0
444,1.0,45.0,41.19465984809196,0.19469026548672566,819.0,864.0,1.0,50.0,49.01020301937138,0.09766118836915297,0.9413919413919414,771.0
445,1.0,7.0,5.0,0.11219974715549937,819.0,826.0,1.0,28.0,21.540659228538015,0.3109987357774968,0.9658119658119658,791.0
446,1.0,12.0,8.94427190999916,0.1529709228824273,819.0,807.0,1.0,5.0,5.0,0.006321112515802781,0.9938949938949939,814.0
447,1.0,3.0,3.0,0.0037926675094816687,819.0,816.0,1.0,26.0,19.697715603592208,0.3084702907711757,0.9877899877899878,829.0
448,1.0,7.0,7.0,0.008849557522123894,819.0,812.0,1.0,49.0,48.010415536631214,0.09639696586599242,0.9401709401709402,868.0
449,1.0,31.0,23.259406699226016,0.3836915297092288,819.0,830.0,1.0,17.0,14.317821063276353,0.12484197218710492,0.9865689865689866,808.0
450,1.0,8.0,5.830951894845301,0.11346396965865992,819.0,821.0,1.0,12.0,8.602325267042627,0.2563211125158028,0.9853479853479854,807.0
451,1.0,47.0,44.10215414239989,0.1627686472819216,819.0,778.0,1.0,17.0,14.317821063276353,0.12484197218710492,0.9792429792429792,836.0
452,1.0,25.0,21.37755832643195,0.16940581542351452,819.0,836.0,1.0,6.0,4.47213595499958,0.07648546144121365,0.9926739926739927,813.0
453,1.0,43.0,41.048751503547585,0.12326169405815424,819.0,858.0,1.0,52.0,41.10960958218893,0.513590391908976,0.9682539682539683,793.0
454,1.0,16.0,11.40175425099138,0.33027812895069536,819.0,821.0,1.0,20.0,19.026297590440446,0.05973451327433628,0.9755799755799756,839.0
455,1.0,7.0,5.0,0.11219974715549937,819.0,812.0,1.0,11.0,8.06225774829855,0.15170670037926676,0.9963369963369964,816.0
456,1.0,33.0,25.079872407968907,0.3862199747155499,819.0,852.0,1.0,12.0,10.198039027185569,0.08407079646017698,0.9902319902319903,811.0
457,1.0,21.0,17.46424919657298,0.16434892541087232,819.0,832.0,1.0,20.0,15.811388300841896,0.1975347661188369,0.9755799755799756,839.0
458,1.0,8.0,7.0710678118654755,0.25126422250316055,819.0,813.0,1.0,21.0,21.0,0.02654867256637168,0.9743589743589743,840.0
459,1.0,23.0,16.401219466856727,0.37357774968394436,819.0,822.0,1.0,7.0,6.082762530298219,0.04329962073324905,0.9914529914529915,812.0
460,1.0,17.0,13.601470508735444,0.1592920353982301,819.0,802.0,1.0,19.0,14.866068747318506,0.19627054361567636,0.9768009768009768,800.0
461,1.0,17.0,16.0312195418814,0.055941845764854614,819.0,802.0,1.0,22.0,21.02379604162864,0.06226295828065739,0.9755799755799756,839.0
462,1.0,27.0,22.561028345356956,0.20638432364096082,819.0,846.0,1.0,7.0,6.082762530298219,0.04329962073324905,0.9914529914529915,826.0
463,1.0,13.0,9.433981132056603,0.2920353982300885,819.0,832.0,1.0,44.0,43.01162633521314,0.09007585335018964,0.9487179487179487,861.0
464,1.0,1.0,1.0,0.0012642225031605564,819.0,820.0,1.0,26.0,20.8806130178211,0.2395701643489254,0.9829059829059829,805.0
465,1.0,32.0,24.698178070456937,0.3505056890012642,819.0,833.0,1.0,33.0,32.01562118716424,0.07616940581542352,0.9621489621489622,788.0
466,1.0,9.0,9.0,0.011378002528445006,819.0,828.0,1.0,23.0,21.095023109728988,0.0979772439949431,0.9719169719169719,842.0
467,1.0,18.0,16.1245154965971,0.09165613147914033,819.0,833.0,1.0,11.0,7.810249675906654,0.1861567635903919,0.9987789987789988,820.0
468,1.0,12.0,8.48528137423857,0.2218710493046776,819.0,831.0,1.0,21.0,19.1049731745428,0.09544879898862199,0.9743589743589743,798.0
469,1.0,30.0,22.847319317591726,0.3479772439949431,819.0,849.0,1.0,30.0,29.017236257093817,0.07237673830594185,0.9658119658119658,847.0
470,1.0,45.0,42.1070065428546,0.16024020227560049,819.0,864.0,1.0,32.0,25.96150997149434,0.2816055625790139,0.978021978021978,801.0
471,1.0,13.0,10.44030650891055,0.1197850821744627,819.0,832.0,1.0,10.0,9.055385138137417,0.04709228824273072,0.9902319902319903,827.0
472,1.0,3.0,2.23606797749979,0.07269279393173197,819.0,820.0,1.0,10.0,7.615773105863909,0.11599241466498103,0.9877899877899878,829.0
473,1.0,15.0,14.035668847618199,0.0534134007585335,819.0,806.0,1.0,16.0,11.661903789690601,0.3647281921618205,0.9951159951159951,823.0
474,1.0,7.0,6.082762530298219,0.04329962073324905,819.0,826.0,1.0,33.0,29.274562336608895,0.17951959544879897,0.9694749694749695,844.0
475,1.0,7.0,6.082762530298219,0.04329962073324905,819.0,824.0,1.0,18.0,13.416407864998739,0.22945638432364096,0.978021978021978,837.0
476,1.0,16.0,12.649110640673518,0.15802781289506954,819.0,811.0,1.0,28.0,26.076809620810597,0.10429835651074588,0.9706959706959707,795.0
